sample	total_reads	GNM1017	GNM1017	GNM1024	GNM1024	GNM1025	GNM1025	GNM1026	GNM1026	GNM1031	GNM1031	GNM1055	GNM1055	GNM1059	GNM1059	GNM1066	GNM1066	GNM1080	GNM1080	GNM1089	GNM1089	GNM1107	GNM1107	GNM1120	GNM1120	GNM1121	GNM1121	GNM1122	GNM1122	GNM1123	GNM1123	GNM1125	GNM1125	GNM1126	GNM1126	GNM1130	GNM1130	GNM1146	GNM1146	GNM1148	GNM1148	GNM1154	GNM1154	GNM1170	GNM1170	GNM1176	GNM1176	GNM1177	GNM1177	GNM1179	GNM1179	GNM1186	GNM1186	GNM1187	GNM1187	GNM1213	GNM1213	GNM1232	GNM1232	GNM1283	GNM1283	GNM1306	GNM1306	GNM1362	GNM1362	GNM1363	GNM1363	GNM1367	GNM1367	GNM1382	GNM1382	GNM1383	GNM1383	GNM1419	GNM1419	GNM1427	GNM1427	GNM1431	GNM1431	GNM1546	GNM1546	GNM1670	GNM1670	GNM1683	GNM1683	GNM225	GNM225	GNM3434	GNM3434	GNM356	GNM356	GNM358	GNM358	GNM3890	GNM3890	GNM425	GNM425	GNM444	GNM444	GNM4440	GNM4440	GNM483	GNM483	GNM495	GNM495	GNM50571	GNM50571	GNM565	GNM565	GNM575	GNM575	GNM576	GNM576	GNM594	GNM594	GNM683	GNM683	GNM684	GNM684	GNM694	GNM694	GNM742	GNM742	GNM746	GNM746	GNM747	GNM747	GNM773	GNM773	GNM774	GNM774	GNM786	GNM786	GNM791	GNM791	GNM811	GNM811	GNM833	GNM833	GNM848	GNM848	GNM855	GNM855	GNM858	GNM858	GNM859	GNM859	GNM860	GNM860	GNM875	GNM875	GNM915	GNM915	GNM926	GNM926	GNM962	GNM962	GNM973	GNM973
ERR318620	140718612	384	0.00027288501111708	458	0.0003254722268011	708	0.000503131739247115	294	0.000208927586636514	86361	0.0613714126174013	1490	0.00105885069417825	37	2.62936078420103e-05	342	0.000243038213026149	307	0.000218165881283707	716	0.000508816843645388	206	0.000146391438255517	265	0.000188319083192776	522	0.00037095306198728	596	0.000423540277671301	82	5.8272320082293e-05	442	0.000314102018004555	745	0.000529425347089126	93	6.60893386299177e-05	146	0.000103753155268473	320	0.0002274041759309	141	0.000100199965019553	247	0.000175527598296663	43	3.05574361407146e-05	85	6.04042342316452e-05	159	0.000112991449915666	163	0.000115834002114802	140	9.94893269697686e-05	2258	0.00160462071641241	340	0.000241616936926581	349	0.000248012679374637	778	0.000552876402732	78	5.54297678831568e-05	126	8.95403942727917e-05	83	5.89829581320771e-05	193	0.000137153143608324	353	0.000250855231573774	807	0.000573484906175737	154	0.000109438259666745	994	0.000706374221485357	154	0.000109438259666745	4	2.84255219913624e-06	8	5.68510439827249e-06	611	0.000434199848418061	12	8.52765659740874e-06	61	4.33489210368277e-05	88	6.25361483809974e-05	18	1.27914848961131e-05	554	0.00039369347958037	104	7.39063571775424e-05	1477	0.00104961239953106	552	0.000392272203480802	74	5.25872156840205e-05	275	0.000195425463690617	684	0.000486076426052298	293	0.00020821694858673	238	0.000169131855848607	545	0.000387297737132313	313	0.000222429709582411	211	0.000149944628504437	857	0.000609016808664941	153	0.000108727621616961	638	0.000453387075762231	1374	0.0009764166804033	144	0.000102331879168905	551	0.000391561565431018	326	0.000231668004229604	476	0.000338263711697213	528	0.000375216890285984	636	0.000451965799662663	769	0.000546480660283943	1041	0.000739774209825208	1302	0.000925250740818848	147	0.000104463793318257	4024	0.00285960751233106	1910	0.00135731867508756	530	0.000376638166385552	924	0.000656629558000473	2764	0.00196420356960315	6555	0.00465823241633452
ERR318621	4819982	38	0.000788384686913769	50	0.00103734827225496	61	0.00126556489215105	16	0.000331951447121587	7709	0.15993835661627	93	0.00192946778639422	4	8.29878617803967e-05	24	0.00049792717068238	32	0.000663902894243174	57	0.00118257703037065	19	0.000394192343456884	8	0.000165975723560793	28	0.000580915032462777	55	0.00114108309948045	8	0.000165975723560793	24	0.00049792717068238	42	0.000871372548694165	11	0.000228216619896091	12	0.00024896358534119	24	0.00049792717068238	13	0.000269710550786289	24	0.00049792717068238	6	0.000124481792670595	9	0.000186722689005893	8	0.000165975723560793	18	0.000373445378011785	14	0.000290457516231388	219	0.00454358543247672	21	0.000435686274347083	30	0.000622408963352975	46	0.000954360410474562	9	0.000186722689005893	15	0.000311204481676488	10	0.000207469654450992	7	0.000145228758115694	37	0.000767637721468669	73	0.00151452847749224	17	0.000352698412566686	80	0.00165975723560793	21	0.000435686274347083		0	2	4.14939308901983e-05	56	0.00116183006492555		0	6	0.000124481792670595	5	0.000103734827225496	1	2.07469654450992e-05	41	0.000850625583249066	14	0.000290457516231388	44	0.000912866479584364	56	0.00116183006492555	7	0.000145228758115694	31	0.000643155928798074	67	0.00139004668482164	28	0.000580915032462777	20	0.000414939308901983	49	0.00101660130680986	20	0.000414939308901983	24	0.00049792717068238	61	0.00126556489215105	9	0.000186722689005893	43	0.000892119514139265	118	0.0024481419225217	20	0.000414939308901983	54	0.00112033613403536	30	0.000622408963352975	38	0.000788384686913769	34	0.000705396825133372	62	0.00128631185759615	55	0.00114108309948045	96	0.00199170868272952	98	0.00203320261361972	24	0.00049792717068238	296	0.00614110177174936	162	0.00336100840210607	62	0.00128631185759615	86	0.00178423902827853	298	0.00618259570263955	676	0.014024948640887
ERR588857	195682822	9172	0.00468717688464243	661	0.000337791530827371	1084	0.000553957669314479	604	0.000308662760392938	1598	0.000816627634284628	1643	0.000839624031996023	511	0.00026113687178939	859	0.000438975680757507	852	0.000435398463335734	2067	0.00105630120154338	780	0.000398604226997503	504	0.000257559654367617	1131	0.000577976129146379	2308	0.00117945968706441	172	8.7897342363552e-05	759	0.000387872574732186	2843	0.00145286130429987	449	0.000229452946053691	1244	0.000635722638954992	1953	0.000998043660674517	1634	0.000835024752453744	1114	0.000569288601122075	539	0.00027544574147648	448	0.000228941914993438	962	0.000491611879963587	915	0.000467593420131686	1227	0.000627035110930688	22069	0.0112779444687281	591	0.000302019356609647	821	0.000419556500467885	2006	0.00102512830686794	544	0.000278000896777746	1222	0.000624479955629422	580	0.000296398014946861	838	0.000428244028492189	838	0.000428244028492189	1425	0.000728219260860823	1497	0.000765013497199054	1628	0.000831958566092224	3594	0.00183664563055003	9	4.59927954227888e-06	54	2.75956772536733e-05	1071	0.000547314265531187	208	0.000106294460532667	31	1.58419628678495e-05	71	3.62832052779778e-05	38	1.94191802896219e-05	1367	0.000698579459366137	578	0.000295375952826355	364	0.000186015305932168	1058	0.000540670861747895	921	0.000470659606493206	1276	0.000652075632883095	1271	0.000649520477581829	171	8.73863113032988e-05	401	0.000204923455161537	1283	0.000655652850304867	2118	0.0010823637856163	2241	0.00114522060602744	2385	0.0012188090787039	674	0.000344434934610663	997	0.000509497967072449	1747	0.000892771262262356	870	0.000444597022420292	1759	0.000898903634985395	747	0.000381740202009147	952	0.000486501569361055	778	0.000397582164876997	2996	0.00153104905651861	3462	0.00176918953059661	3330	0.00170173343064319	2602	0.00132970281877885	344	0.000175794684727104	4625	0.00236351865367109	4360	0.00222809542270399	16654	0.00851071127745695	2153	0.00110024987272516	4304	0.00219947768332981	13720	0.00701134614667403
ERR594288	250557456	2194	0.000875647460277534	978	0.000390329633615054	1071	0.000427446868713418	856	0.000341638206926877	586711	0.234162259374153	2552	0.00101852885990349	715	0.0002853636891971	1140	0.000454985462496075	1120	0.000447003261399653	1605	0.000640571637987895	776	0.000309709402541188	961	0.000383544762683095	2582	0.00103050216154813	3129	0.00124881536153528	342	0.000136495638748823	1133	0.000452191692112327	55721	0.0222388113646875	728	0.000290552119909774	2549	0.00101733152973903	3647	0.00145555436993262	4166	0.00166269248838478	1362	0.000543587894666363	1128	0.000450196141838222	2156	0.000860481278194332	766	0.000305718301992977	944	0.000376759891751136	35723	0.0142574084883748	201259	0.0803244905232435	1499	0.000598265972176857	1144	0.00045658190271536	3177	0.00126797264416669	1162	0.00046376588370214	1278	0.00051006265006139	589	0.000235075822289639	2372	0.000946689050035693	1427	0.000569530048229736	2234	0.000891611862470379	12691	0.00506510570573482	2165	0.000864073268687722	3829	0.00152819239991006	21	8.38131115124349e-06	92	3.67181250435429e-05	1735	0.000692455945114641	138	5.50771875653144e-05	69	2.75385937826572e-05	228	9.0997092499215e-05	169	6.7449599264769e-05	1642	0.000655338710016277	726	0.000289753899800132	1229	0.000490506257375155	1771	0.000706823907088201	4416	0.00176247000209006	1310	0.000522834171815665	2234	0.000891611862470379	1088	0.000434231739645377	801	0.000319687153911716	1736	0.000692855055169462	3688	0.00147191788218029	1313	0.000524031501980129	3763	0.00150185113629187	750	0.000299332541115839	1602	0.000639374307823432	2765	0.00110353930158039	1311	0.000523233281870486	2375	0.000947886380200157	1267	0.000505672439458357	1301	0.000519242181322275	1648	0.000657733370345203	3042	0.00121409278676584	5491	0.00219151331102276	2816	0.00112389391437627	3570	0.00142482289571139	429	0.00017121821351826	9969	0.00397872813651173	5791	0.0023112463274691	3052	0.00121808388731405	2823	0.00112668768476002	6912	0.00275864869892357	16328	0.00651666897511922
ERR594315	45706352	253	0.000553533565750336	221	0.000483521415141598	155	0.000339121354511075	83	0.000181594015641415	10094	0.0220844577576438	534	0.00116832776328332	23	5.03212332500305e-05	129	0.000282236482141476	98	0.000214412211239261	228	0.000498836573087259	80	0.000175030376521845	101	0.00022097585035883	221	0.000483521415141598	340	0.000743879100217843	30	6.5636391195692e-05	169	0.000369751670402398	2314	0.00506275364089438	45	9.8454586793538e-05	277	0.00060604267870689	256	0.000560097204869905	236	0.000516339610739444	130	0.000284424361847999	81	0.000177218256228368	110	0.000240666767717537	58	0.000126897022978338	45	9.8454586793538e-05	3281	0.00717843331710218	16600	0.0363188031282829	90	0.000196909173587076	140	0.000306303158913229	331	0.000724188182859135	68	0.000148775820043569	52	0.000113769744739199	35	7.65757897283073e-05	137	0.00029973951979366	101	0.00022097585035883	282	0.000616982077239505	783	0.00171310981020756	340	0.000743879100217843	197	0.000431012302185044	2	4.37575941304613e-06	3	6.5636391195692e-06	229	0.000501024452793782	34	7.43879100217843e-05	9	1.96909173587076e-05	20	4.37575941304613e-05	2	4.37575941304613e-06	212	0.00046383049778289	47	0.000102830346206584	112	0.000245042527130583	215	0.000470394136902459	143	0.000312866798032799	236	0.000516339610739444	268	0.000586351761348182	68	0.000148775820043569	123	0.000269109203902337	275	0.000601666919293843	330	0.000722000303152612	134	0.000293175880674091	416	0.000910157957913596	55	0.000120333383858769	230	0.000503212332500305	468	0.0010239277026528	65	0.000142212180923999	264	0.00057760024252209	125	0.000273484963315383	160	0.000350060753043691	185	0.000404757745706767	310	0.000678242709022151	485	0.00106112165766369	463	0.00101298830412018	687	0.00150307335838135	75	0.00016409097798923	1587	0.00347216509425211	818	0.00178968559993587	329	0.000719812423446089	310	0.000678242709022151	1210	0.00264733444489291	2146	0.0046951898501985
ERR594316	36993356	311	0.000840691501468534	152	0.000410884592357611	128	0.000346008077774831	117	0.000316273008591056	81511	0.220339565839877	380	0.00102721148089403	102	0.000275725186976818	153	0.000413587780465227	179	0.00048387067126324	236	0.000637952393397344	84	0.000227067801039733	137	0.000370336770743374	370	0.00100017959981787	520	0.00140565781596025	55	0.000148675345918873	158	0.000427103721003307	8256	0.0223175210164766	89	0.000240583741577812	382	0.00103261785710926	532	0.00143809607325164	621	0.00167867981482945	209	0.000564966314491716	183	0.000494683423693703	310	0.000837988313360918	123	0.000332492137236751	146	0.000394665463711916	5310	0.0143539288514402	29572	0.0799386787184164	215	0.000581185443137411	172	0.000464948354509929	481	0.00130023347976323	148	0.000400071839927148	144	0.000389259087496685	79	0.000213551860501653	321	0.000867723382544693	210	0.000567669502599332	378	0.0010218051046788	1860	0.00502792988016551	331	0.000894755263620851	533	0.00144079926135926	2	5.40637621523173e-06	10	2.70318810761586e-05	274	0.000740673541486747	17	4.59541978294697e-05	13	3.51414453990062e-05	33	8.92052075513235e-05	31	8.37988313360918e-05	227	0.000613623700428801	110	0.000297350691837745	184	0.000497386611801319	258	0.000697422531764893	662	0.0017895105272417	190	0.000513605740447014	335	0.000905568016051315	151	0.000408181404249996	105	0.000283834751299666	227	0.000613623700428801	532	0.00143809607325164	192	0.000519012116662246	546	0.00147594070675826	85	0.000229770989147349	242	0.000654171522043039	389	0.00105154017386257	191	0.00051630892855463	330	0.000892052075513235	183	0.000494683423693703	191	0.00051630892855463	270	0.000729860789056284	421	0.00113804219330628	811	0.00219228555527647	390	0.00105424336197019	538	0.00145431520189734	59	0.000159488098349336	1410	0.00381149523173837	892	0.00241124379199335	446	0.00120562189599668	425	0.00114885494573674	1013	0.00273832955301487	2337	0.00631735060749828
ERR594317	118590482	1023	0.000862632466575184	463	0.0003904191906396	469	0.000395478618596052	353	0.000297663011437967	262075	0.22099159694789	1293	0.00109030672461556	296	0.000249598445851666	498	0.000419932520385574	518	0.000436797280240416	685	0.000577618025028349	348	0.000293446821474256	464	0.000391262428632342	1157	0.000975626357602628	1404	0.00118390614180993	129	0.000108777701063733	498	0.000419932520385574	24291	0.0204830940816987	327	0.000275738823626672	1113	0.000938523885921975	1596	0.00134580783641642	1719	0.0014495261095237	600	0.000505942795645269	489	0.000412343378450895	903	0.00076144390744613	322	0.000271522633662961	418	0.000352473480966204	15440	0.0130195946079383	87408	0.0737057464696028	700	0.000590266594919481	475	0.000400538046552505	1341	0.00113078214826718	477	0.000402224522537989	521	0.000439326994218642	235	0.000198160928294397	967	0.000815411138981626	606	0.000511002223601722	980	0.000826373232887273	5349	0.00451048002317758	1016	0.00085672980062599	1537	0.00129605679484463	11	9.27561792016327e-06	23	1.93944738330687e-05	778	0.000656039158353366	67	5.64969455137217e-05	319	0.000268992919684735	119	0.000100345321136312	80	6.74590394193693e-05	750	0.000632428494556587	306	0.000258030825779087	638	0.00053798583936947	798	0.000672903918208208	1827	0.00154059581273985	580	0.000489078035790427	1039	0.000876124274459058	515	0.00043426756626219	365	0.000307781867350872	797	0.000672060680215466	1610	0.00135761316831481	537	0.000452818802102516	1620	0.00136604554824223	305	0.000257187587786345	755	0.000636644684520297	1203	0.00101441530526877	540	0.000455348516080742	1065	0.000898048462270353	571	0.000481488893855748	569	0.000479802417870264	724	0.000610504306745292	1352	0.00114005776618734	2403	0.0020263008965593	1214	0.00102369092318893	1506	0.00126991641706963	167	0.000140820744787933	4411	0.00371952278598547	2493	0.00210219231590609	1284	0.00108271758268088	1237	0.001043085397022	3101	0.0026148810154933	7216	0.00608480535562711
ERR594329	305338136	1659	0.000543332065143674	1207	0.000395299459088857	946	0.000309820454265169	582	0.000190608355583857	64531	0.0211342745604499	3355	0.00109878184361484	166	5.43659570909282e-05	743	0.000243336783846745	534	0.000174888078834673	1396	0.00045719804878877	402	0.000131657317774416	448	0.000146722582992385	1388	0.000454578002663906	2151	0.000704464901822811	193	6.32086127623442e-05	853	0.000279362418063625	13816	0.00452481965764014	338	0.000110696948775504	1613	0.000528266799925706	1542	0.000505013890567538	1338	0.000438202714383506	706	0.000231219070519249	405	0.00013263983507124	614	0.000201088540083313	412	0.000134932375430496	369	0.000120849627509352	19640	0.00643221323654114	99360	0.032540972870811	538	0.000176198101897105	766	0.000250869416455729	1840	0.000602610608718722	340	0.00011135196030672	361	0.000118229581384488	184	6.02610608718722e-05	701	0.000229581541691209	647	0.000211896230348377	1688	0.000552829732346306	4690	0.00153600204070153	2358	0.000772258595303667	1149	0.000376304124683593	13	4.25757495290402e-06	26	8.51514990580803e-06	1416	0.00046374816410093	212	6.94312223088963e-05	30	9.82517296824004e-06	112	3.66806457480961e-05	38	1.2445219093104e-05	1217	0.000398574516744937	328	0.000107421891119424	591	0.000193555907474329	1280	0.000419207379978242	931	0.000304907867781049	1231	0.00040315959746345	1682	0.000550864697752658	556	0.000182093205678049	793	0.000259712072127145	1716	0.00056199989378333	2031	0.00066516420994985	760	0.000248904381862081	2358	0.000772258595303667	357	0.000116919558322056	1464	0.000479468440850114	2810	0.000920291201358483	470	0.000153927709835761	1528	0.000500428809849026	903	0.000295737706344025	1077	0.000352723709559817	1186	0.000388421838011089	1858	0.000608505712499666	2965	0.000971054595027724	2827	0.000925858799373819	3918	0.00128316758965215	458	0.000149997640648465	9417	0.00308412179473055	4732	0.00154975728285706	1636	0.00053579943253469	1863	0.000610143241327706	7454	0.00244122797684204	13129	0.00429982319666745
ERR598942	307636624	1849	0.000601033770283476	1835	0.000596482946711832	917	0.000298078943942643	512	0.00016643011919153	280390	0.0911432443752211	22814	0.00741589206881948	222	7.21630594932026e-05	757	0.00024606953169529	693	0.000225265766796349	1123	0.00036504106221111	382	0.000124172471740556	357	0.000116046001076907	1032	0.000335460708995428	2481	0.000806470948660521	212	6.8912471227743e-05	939	0.000305230238126654	1461	0.000474910945583644	315	0.000102393530361977	786	0.000255496237665123	1043	0.000339036356087434	754	0.000245094355215652	842	0.000273699531951696	421	0.000136849765975848	320	0.000104018824494706	531	0.000172606236895904	444	0.000144326118986405	433	0.0001407504718944	402	0.000130673648271475	522	0.00016968070745699	736	0.000239243296337825	1784	0.000579904946557988	230	7.47635301055703e-05	397	0.000129048354138745	345	0.000112145295158355	519	0.000168705530977352	611	0.00019861094301958	1354	0.000440129651143227	579	0.00018820906057011	2009	0.000653043182530829	1031	0.000335135650168882	12	3.90070591855149e-06	22	7.15129418401107e-06	1239	0.000402747886090442	42	1.36524707149302e-05	56	1.82032942865736e-05	130	4.22576474509745e-05	83	2.69798826033145e-05	1090	0.000354314120935094	390	0.000126772942352923	206	6.69621182684673e-05	1115	0.000362440591598743	212	6.8912471227743e-05	920	0.000299054120422281	1442	0.000468734827879271	2398	0.000779491066057207	1178	0.000382919297671138	1491	0.000484662710380023	991	0.000322133297107044	1255	0.000407948827315177	1715	0.000557475887526317	359	0.000116696118729999	1219	0.000396246709559522	2403	0.000781116360189936	488	0.000158628707354427	1465	0.000476211180889828	899	0.000292227885064816	1047	0.000340336591393618	1246	0.000405023297876263	1604	0.000521394357779716	2114	0.000687174359318154	2385	0.000775265301312109	2711	0.000881234478766091	1060	0.000344562356138715	9021	0.00293235567427108	3709	0.00120564318765896	2689	0.00087408318458208	1666	0.000541548005025566	9408	0.00305815344014437	11543	0.00375215403481999
ERR598943	67839602	976	0.00143868768569721	351	0.000517396903360371	210	0.000309553702865179	176	0.000259435484306055	902	0.00132960685706853	591	0.000871172563777718	36	5.30663490626021e-05	194	0.000285968658837356	149	0.000219635722509103	309	0.000455486162787335	83	0.000122347415894333	184	0.000271228006319966	293	0.000431901118759512	590	0.000869698498525979	56	8.25476540973811e-05	244	0.000359671921424303	458	0.000675121885296438	73	0.000107606763376943	514	0.000757669539393819	243	0.000358197856172564	118	0.000173939699705196	248	0.000365568182431259	124	0.000182784091215629	74	0.000109080828628682	141	0.000207843200495192	109	0.000160673112439545	224	0.000330190616389524	96	0.000141510264166939	115	0.000169517503949979	146	0.000215213526753886	542	0.00079894336644251	53	7.81254583421642e-05	114	0.00016804343869824	47	6.92810668317305e-05	100	0.000147406525173895	144	0.000212265396250408	466	0.000686914407310349	82	0.000120873350642594	617	0.000909498260322931	142	0.000209317265746931	3	4.42219575521684e-06	2	2.94813050347789e-06	446	0.000657433102275571	7	1.03184567621726e-05	14	2.06369135243453e-05	36	5.30663490626021e-05	15	2.21109787760842e-05	325	0.000479071206815158	128	0.000188680352222585	65	9.58142413630316e-05	275	0.000405367944228211	27	3.97997617969516e-05	311	0.000458434293290813	455	0.000670699689541221	63	9.28661108595537e-05	230	0.000339035007899958	537	0.000791573040183815	254	0.000374412573941693	309	0.000455486162787335	522	0.000769462061407731	79	0.000116451154887377	397	0.000585203904940362	694	0.00102300128470683	127	0.000187206286970846	389	0.000573411382926451	175	0.000257961419054316	171	0.00025206515804736	240	0.000353775660417347	337	0.000496759989836025	528	0.000778306452918164	712	0.00104953445923813	845	0.00124558513771941	119	0.000175413764956935	2215	0.00326505453260177	1256	0.00185142595618412	505	0.000744402952128168	441	0.000650062776016876	1724	0.00254128849399795	3083	0.00454454317111117
ERR598944	300478822	181	6.02371903601246e-05	2158	0.000718187054127895	682	0.000226971070859696	815	0.000271233757698904	251	8.35333413281286e-05	1692	0.000563101249112325	1077	0.000358427922750576	2208	0.000734827161962183	1886	0.000627664867509365	2417	0.000804382812709509	1561	0.000519504166586489	889	0.000295861117293651	1261	0.000419663519580758	2420	0.000805381219179567	351	0.000116813556996706	1062	0.000353435890400289	2439	0.000811704460156596	407	0.000135450477771109	4285	0.00142605724139853	3374	0.00112287447665779	2752	0.000915871535199243	2134	0.000710199802367436	459	0.000152756189918769	655	0.00021798541262918	3567	0.00118710529289815	1748	0.000581738169886728	2409	0.000801720395456023	145157	0.0483085626580365	1030	0.000342786221386345	2684	0.00089324098854461	4591	0.00152789470134438	1006	0.000334798969625886	1385	0.000460930987009793	2587	0.000860959179346091	3144	0.00104632998062007	1582	0.00052649301187689	5066	0.00168597572577012	3580	0.00119143172093506	2247	0.000747806446072928	7803	0.00259685522861907	12	3.99362588022926e-06	59	1.96353272444605e-05	1665	0.000554115590881809	121	4.02690609589783e-05	1770	0.000589059817333815	1553	0.000516841749333003	76	2.52929639081186e-05	1892	0.000629661680449479	1320	0.000439298846825218	1747	0.000581405367730042	3356	0.00111688403783745	2017	0.000671261950035201	1115	0.000371074404704635	3229	0.00107461816393836	124	4.12674674290356e-05	609	0.000202676513421635	1440	0.000479235105627511	7548	0.0025119906786642	129670	0.043154455657444	5281	0.00175752818945756	1441	0.000479567907784197	1047	0.000348443858050003	2478	0.000824683744267341	1303	0.00043364121016156	2715	0.000903557855401869	1562	0.000519836968743175	25342	0.00843387225473082	1051	0.000349775066676746	9193	0.0030594502264123	13826	0.00460132261833747	5450	0.00181377175393745	5654	0.00188166339390135	283	9.41830103420733e-05	4472	0.00148829124469877	7494	0.00249401936220317	25754	0.00857098674328535	2168	0.000721515075694752	3767	0.0012536657242353	19739	0.00656918177082044
ERR598945	60199964	391	0.000649502049536109	1395	0.00231727713325543	1195	0.00198505102096074	175	0.000290697848257849	1896	0.00314950354455361	6609	0.0109784118807779	103	0.000171096447831763	117	0.000194352275692391	199	0.000330564981733212	451	0.000749169883224515	188	0.000312292545557004	125	0.000207641320184178	566	0.000940199897793959	1081	0.00179568213695277	315	0.000523256126864129	500	0.000830565280736713	869	0.00144352245792041	97	0.000161129664462922	299	0.000496678037880554	381	0.000632890743921375	290	0.000481727862827293	206	0.000342192895663526	99	0.000164451925585869	147	0.000244186192536594	291	0.000483388993388767	180	0.000299003501065217	1350	0.00224252625798912	930	0.00154485142217029	375	0.000622923960552534	158	0.000262458628712801	429	0.000712625010872099	115	0.000191030014569444	122	0.000202657928499758	189	0.000313953676118477	160	0.000265780889835748	394	0.00065448544122053	295	0.000490033515634661	271	0.000450166382159298	548	0.000910299547687437	621	0.001031562078675	10	1.66113056147343e-05	18	2.99003501065217e-05	407	0.000676080138519684	15	2.49169584221014e-05	31	5.14950474056762e-05	49	8.13953975121978e-05	26	4.31893945983091e-05	170	0.000282392195450482	279	0.000463455426651086	156	0.000259136367589854	283	0.000470099948896979	132	0.000219269234114492	254	0.00042192716261425	309	0.000513289343495289	1248	0.00207309094071883	562	0.000933555375548065	409	0.000679402399642631	881	0.00146345602465809	978	0.00162458568912101	588	0.000976744770146374	235	0.000390365681946255	236	0.000392026812507728	498	0.000827243019613766	287	0.000476744471142873	411	0.000682724660765578	428	0.000710963880310626	488	0.000810631713999032	479	0.000795681538945771	589	0.000978405900707848	1145	0.00190199449288707	609	0.00101162851193732	659	0.00109468504001099	5579	0.00926744740246024	7176	0.0119202729091333	1211	0.00201162910994432	1674	0.00278073255990651	631	0.00104817338428973	18569	0.030845533396	3841	0.00638040248661943
ERR598946	208728214	207	9.91720266432213e-05	546	0.000261584186218352	545	0.000261105094302201	250	0.000119772979037707	116	5.5574662273496e-05	978	0.000468551893995509	280	0.000134145736522232	724	0.000346862547293199	570	0.000273082392205972	1118	0.000535624762256625	455	0.000217986821848627	228	0.000109232956882389	379	0.000181575836221164	869	0.000416330875135069	105	5.03046511958369e-05	513	0.000245774152985375	1596	0.000764630698176721	182	8.71947287394506e-05	7259	0.00347772821933886	1122	0.000537541129921229	819	0.000392376279327528	523	0.000250565072146883	157	7.52174308356799e-05	223	0.000106837497301635	492	0.000235713222746207	387	0.00018540857155037	4091	0.00195996502897304	136927	0.0656006188027844	431	0.000206488615861007	758	0.000363151672442327	1342	0.000642941351474411	353	0.000169119446401242	425	0.000203614064364102	509	0.000243857785320771	584	0.000279789679032083	363	0.00017391036556275	1061	0.000508316523036028	847	0.000405790852979751	1303	0.000624256766744528	1130	0.000541373865250435	8	3.83273532920662e-06	7	3.35364341305579e-06	1156	0.000553830255070357	35	1.6768217065279e-05	162	7.76128904164341e-05	147	7.04265116741717e-05	13	6.22819490996076e-06	745	0.000356923477532367	222	0.000106358405385484	208	9.96511185593721e-05	1140	0.000546164784411944	542	0.000259667818553749	421	0.000201697696699498	1234	0.000591199424530121	112	5.36582946088927e-05	242	0.0001159402437085	622	0.000297995171845815	2239	0.0010726868002617	1461	0.000699953289496359	1817	0.000870510011646054	437	0.000209363167357912	568	0.00027212420837367	1651	0.000790980753565016	387	0.00018540857155037	1351	0.000647253178719768	491	0.000235234130830056	1298	0.000621861307163774	344	0.000164807619155885	1187	0.000568682104471032	2976	0.00142577754246486	2674	0.00128109178378731	2408	0.00115365333409119	217	0.00010396294580473	3313	0.00158723151820769	3548	0.00169981811850314	3329	0.00159489698886611	865	0.000414414507470466	2820	0.00135103920354533	7311	0.0035026409989787
